# narrate replay uk100fut 2026-08-10 00:00:00+00:00 -> 2026-08-14 10:00:00+00:00 stack 1h/15min/1min (narrative-only=True)
# convention: bars stamped by CLOSE time; store/TradingView open-time stamp = close - TF
# state @ window start: 1h: phase=RANGING trend=+1 age=0 atr=21.2 close=10896.4 | 15min: phase=RANGING trend=-1 age=17 atr=6.1 close=10896.1; active hypotheses: none
timestamp_close_iso,timestamp_open_iso,marker_type,price_level,direction,segment,outcome,gate_branch,strength_trajectory,variant,entry,stop,exit,location_ref,location_level,dist_pts,dist_signal_atr
2026-08-10T01:23:00+00:00,2026-08-10T01:22:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10880.5,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10881.6,-1.1,-0.17
2026-08-10T01:30:00+00:00,2026-08-10T01:29:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10877.6,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10881.6,-4.0,-0.63
2026-08-10T01:32:00+00:00,2026-08-10T01:31:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10873.7,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10872.0,1.7,0.27
2026-08-10T01:33:00+00:00,2026-08-10T01:32:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10872.7,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-10T02:03:00+00:00,2026-08-10T02:02:00+00:00,APATHY_3min_OBSERVATIONAL,10875.9,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-10T02:16:00+00:00,2026-08-10T02:15:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10870.9,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10870.8,0.1,0.02
2026-08-10T02:18:00+00:00,2026-08-10T02:17:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10868.3,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-10T02:18:00+00:00,2026-08-10T02:17:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10868.3,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10868.1,0.2,0.03
2026-08-10T02:20:00+00:00,2026-08-10T02:19:00+00:00,EFFORTLESS_DECLINE_5min_OBSERVATIONAL,10868.4,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-10T02:45:00+00:00,2026-08-10T02:44:00+00:00,APATHY_1min_OBSERVATIONAL,10871.9,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10867.9,4.0,0.64
2026-08-10T03:01:00+00:00,2026-08-10T03:00:00+00:00,EFFORTLESS_ADVANCE_1min_OBSERVATIONAL,10871.4,,overnight_asia,SIGNATURE_MOMENT,,,narrate,,,,session_low,10867.9,3.5,0.55
